code,name,kind,kind1
073110,엘엠에스엘엠에스,코스닥,
083310,엘오티베큠엘오티베큠,코스닥,
037950,엘컴텍엘컴텍,코스닥,
170920,엘티씨엘티씨,코스닥,
058630,엠게임엠게임,코스닥,
019590,엠벤처투자엠벤처투자,코스닥,
008120,엠소닉,,
097520,엠씨넥스엠씨넥스,코스닥,
009780,엠에스씨엠에스씨,코스닥,
123040,엠에스오토텍엠에스오토텍,코스닥,
032790,엠젠플러스엠젠플러스,코스닥,
180400,엠지메드엠지메드,코스닥,
033160,엠케이전자엠케이전자,코스닥,
069640,엠케이트렌드엠케이트렌드엠케이트렌드엠케이트렌드엠케이트렌드,거래소,종합(KOSPI)소형주유통업
206300,엠텍비젼,,
074000,엠텍비젼에셋,,
050540,엠피씨엠피씨,코스닥,
115960,연우연우,코스닥,
090740,연이정보통신연이정보통신,코스닥,
014440,영보화학영보화학영보화학영보화학영보화학영보화학,거래소,종합(KOSPI)소형주화학제조업
007530,영신금속영신금속,코스닥,
143540,영우디에스피영우디에스피,코스닥,
111770,영원무역영원무역영원무역영원무역영원무역,거래소,종합(KOSPI)대형주유통업
009970,영원무역홀딩스영원무역홀딩스영원무역홀딩스영원무역홀딩스영원무역홀딩스,거래소,종합(KOSPI)중형주서비스업
036180,영인프런티어영인프런티어,코스닥,
003520,영진약품영진약품영진약품영진약품영진약품영진약품,거래소,종합(KOSPI)중형주의약품제조업
001890,영창뮤직,,
000670,영풍영풍영풍영풍영풍영풍,거래소,종합(KOSPI)중형주철강금속제조업
036560,영풍정밀영풍정밀,코스닥,
006740,영풍제지영풍제지영풍제지영풍제지영풍제지영풍제지,거래소,종합(KOSPI)소형주종이목재제조업
012280,영화금속영화금속영화금속영화금속영화금속영화금속,거래소,종합(KOSPI)소형주운수장비제조업
012160,영흥철강영흥철강영흥철강영흥철강영흥철강영흥철강,거래소,종합(KOSPI)소형주철강금속제조업
036000,예림당예림당,코스닥,
053280,예스24예스24,코스닥,
015360,예스코예스코예스코예스코예스코,거래소,종합(KOSPI)소형주전기가스업
122640,예스티예스티,코스닥,
900300,오가닉티코스메틱오가닉티코스메틱,코스닥,
045060,오공오공,코스닥,
080520,오디텍오디텍,코스닥,
007310,오뚜기오뚜기오뚜기오뚜기오뚜기오뚜기,거래소,종합(KOSPI)대형주음식료업제조업
039830,오로라오로라,코스닥,
046120,오르비텍오르비텍,코스닥,
014940,오리엔탈정공오리엔탈정공,코스닥,
002630,오리엔트바이오오리엔트바이오오리엔트바이오오리엔트바이오오리엔트바이오오리엔트바이오,거래소,종합(KOSPI)소형주의약품제조업
038520,오리엔트전자,,
065500,오리엔트정공오리엔트정공,코스닥,
001800,오리온오리온오리온오리온오리온오리온,거래소,종합(KOSPI)대형주음식료업제조업
010470,오리콤오리콤,코스닥,
053980,오상자이엘오상자이엘,코스닥,
052420,오성엘에스티오성엘에스티,코스닥,
039200,오스코텍오스코텍,코스닥,
031510,오스템오스템,코스닥,
048260,오스템임플란트오스템임플란트,코스닥,
138080,오이솔루션오이솔루션,코스닥,
080580,오킨스전자오킨스전자,코스닥,
067170,오텍오텍,코스닥,
049480,오픈베이스오픈베이스,코스닥,
196450,온다 엔터테인먼트온다 엔터테인먼트,코스닥,
057540,옴니시스템옴니시스템,코스닥,
057680,옴니텔옴니텔,코스닥,
123010,옵토팩옵토팩,코스닥,
082210,옵트론텍옵트론텍,코스닥,
109080,옵티시스옵티시스,코스닥,
052770,와이디온라인와이디온라인,코스닥,
010600,와이비로드와이비로드와이비로드와이비로드와이비로드,거래소,종합(KOSPI)소형주유통업
057030,와이비엠넷와이비엠넷,코스닥,
122990,와이솔와이솔,코스닥,
067900,와이엔텍와이엔텍,코스닥,
155650,와이엠씨와이엠씨,코스닥,
066430,와이오엠와이오엠,코스닥,
193250,와이제이엠게임즈와이제이엠게임즈,코스닥,
019210,와이지-원와이지-원,코스닥,
122870,와이지엔터테인먼트와이지엔터테인먼트,코스닥,
079000,와토스코리아와토스코리아,코스닥,
110030,완도전복,,
900180,완리완리,코스닥,
070960,용평리조트용평리조트용평리조트용평리조트,거래소,종합(KOSPI)서비스업
114630,우노앤컴퍼니우노앤컴퍼니,코스닥,
032820,우리기술우리기술,코스닥,
041190,우리기술투자우리기술투자,코스닥,
115440,우리넷우리넷,코스닥,
004720,우리들제약우리들제약우리들제약우리들제약우리들제약우리들제약,거래소,종합(KOSPI)소형주의약품제조업
118000,우리들휴브레인우리들휴브레인우리들휴브레인우리들휴브레인우리들휴브레인,거래소,종합(KOSPI)소형주유통업
046970,우리로우리로,코스닥,
215360,우리산업우리산업,코스닥,
072470,우리산업홀딩스우리산업홀딩스,코스닥,
073560,우리손에프앤지우리손에프앤지,코스닥,
000030,우리은행우리은행우리은행우리은행우리은행우리은행,거래소,종합(KOSPI)대형주금융업은행
153490,우리이앤엘우리이앤엘,코스닥,
082850,우리이티아이우리이티아이,코스닥,
037400,우리조명우리조명,코스닥,
010050,우리종금우리종금우리종금우리종금우리종금,거래소,종합(KOSPI)소형주금융업
101170,우림기계우림기계,코스닥,
006980,우성사료우성사료우성사료우성사료우성사료우성사료,거래소,종합(KOSPI)소형주음식료업제조업
194610,우성아이비우성아이비,코스닥,
066590,우수AMS우수AMS,코스닥,
068560,우신공업,,
017370,우신시스템우신시스템우신시스템우신시스템우신시스템우신시스템,거래소,종합(KOSPI)소형주기계제조업
046940,우원개발우원개발,코스닥,
168950,우일음료,,
052270,우전우전,코스닥,
065680,우주일렉트로우주일렉트로,코스닥,
105840,우진우진우진우진우진우진,거래소,종합(KOSPI)소형주의료정밀제조업
018620,우진비앤지우진비앤지,코스닥,
215640,우진이엔지,,
049800,우진플라임우진플라임우진플라임우진플라임우진플라임우진플라임,거래소,종합(KOSPI)소형주기계제조업
016880,웅진웅진웅진웅진웅진,거래소,종합(KOSPI)소형주서비스업
095720,웅진씽크빅웅진씽크빅웅진씽크빅웅진씽크빅웅진씽크빅,거래소,종합(KOSPI)중형주서비스업
103130,웅진에너지웅진에너지웅진에너지웅진에너지웅진에너지웅진에너지,거래소,종합(KOSPI)소형주전기전자제조업
005820,원림원림원림원림원림원림,거래소,종합(KOSPI)소형주섬유의복제조업
032940,원익원익,코스닥,
240810,원익IPS원익IPS,코스닥,
074600,원익QnC원익QnC,코스닥,
104830,원익머트리얼즈원익머트리얼즈,코스닥,
014190,원익큐브원익큐브,코스닥,
030530,원익홀딩스원익홀딩스,코스닥,
012620,원일특강원일특강,코스닥,
008370,원풍원풍,코스닥,
008290,원풍물산원풍물산,코스닥,
101160,월덱스월덱스,코스닥,
095270,웨이브일렉트로웨이브일렉트로,코스닥,
900130,웨이포트웨이포트,코스닥,
065950,웰크론웰크론,코스닥,
114190,웰크론강원웰크론강원,코스닥,
076080,웰크론한텍웰크론한텍,코스닥,
196700,웹스웹스,코스닥,
069080,웹젠웹젠,코스닥,
053580,웹케시,,
039790,위노바위노바,코스닥,
044340,위닉스위닉스,코스닥,
112040,위메이드위메이드,코스닥,
038620,위즈코프위즈코프,코스닥,
036090,위지트위지트,코스닥,
136540,윈스윈스,코스닥,
097800,윈팩윈팩,코스닥,
192390,윈하이텍윈하이텍,코스닥,
008600,윌비스윌비스윌비스윌비스윌비스,거래소,종합(KOSPI)소형주유통업
033270,유나이티드제약유나이티드제약유나이티드제약유나이티드제약유나이티드제약유나이티드제약,거래소,종합(KOSPI)소형주의약품제조업
044480,유니더스유니더스,코스닥,
014830,유니드유니드유니드유니드유니드유니드,거래소,종합(KOSPI)중형주화학제조업
036200,유니셈유니셈,코스닥,
018000,유니슨유니슨,코스닥,
000910,유니온유니온유니온유니온유니온유니온,거래소,종합(KOSPI)소형주비금속광물제조업
011330,유니켐유니켐유니켐유니켐유니켐,거래소,종합(KOSPI)소형주제조업
077500,유니퀘스트유니퀘스트유니퀘스트유니퀘스트유니퀘스트,거래소,종합(KOSPI)소형주유통업
011320,유니크유니크,코스닥,
086390,유니테스트유니테스트,코스닥,
241690,유니테크노유니테크노,코스닥,
063180,유니텍,,
142210,유니트론텍유니트론텍,코스닥,
048430,유라테크유라테크,코스닥,
089850,유비벨록스유비벨록스,코스닥,
032620,유비케어유비케어,코스닥,
078070,유비쿼스유비쿼스,코스닥,
002920,유성기업유성기업유성기업유성기업유성기업유성기업,거래소,종합(KOSPI)소형주운수장비제조업
024800,유성티엔에스유성티엔에스,코스닥,
000700,유수홀딩스유수홀딩스유수홀딩스유수홀딩스유수홀딩스,거래소,종합(KOSPI)소형주서비스업
054930,유신유신,코스닥,
069330,유아이디유아이디,코스닥,
049520,유아이엘유아이엘,코스닥,
204620,유안타제1호스팩유안타제1호스팩,코스닥,
219960,유안타제2호스팩유안타제2호스팩,코스닥,
003470,유안타증권유안타증권유안타증권유안타증권유안타증권유안타증권,거래소,종합(KOSPI)중형주금융업증권
003475,유안타증권우유안타증권우유안타증권우유안타증권우유안타증권우,거래소,종합(KOSPI)금융업증권
056090,유앤아이유앤아이,코스닥,
011690,유양디앤유유양디앤유유양디앤유유양디앤유유양디앤유유양디앤유,거래소,종합(KOSPI)소형주전기전자제조업
072130,유엔젤유엔젤유엔젤유엔젤유엔젤,거래소,종합(KOSPI)소형주서비스업
000220,유유제약유유제약유유제약유유제약유유제약유유제약,거래소,종합(KOSPI)소형주의약품제조업
000225,유유제약1우유유제약1우유유제약1우유유제약1우유유제약1우,거래소,종합(KOSPI)의약품제조업
000227,유유제약2우B유유제약2우B유유제약2우B유유제약2우B유유제약2우B,거래소,종합(KOSPI)의약품제조업
195990,유지인트유지인트,코스닥,
023410,유진기업유진기업,코스닥,
056080,유진로봇유진로봇,코스닥,
221200,유진스팩3호유진스팩3호,코스닥,
215090,유진에이씨피씨스팩2호유진에이씨피씨스팩2호,코스닥,
084370,유진테크유진테크,코스닥,
001200,유진투자증권유진투자증권유진투자증권유진투자증권유진투자증권유진투자증권,거래소,종합(KOSPI)소형주금융업증권
178780,유테크유테크,코스닥,
000100,유한양행유한양행유한양행유한양행유한양행유한양행,거래소,종합(KOSPI)대형주의약품제조업
000105,유한양행우유한양행우유한양행우유한양행우유한양행우,거래소,종합(KOSPI)의약품제조업
003460,유화증권유화증권유화증권유화증권유화증권유화증권,거래소,종합(KOSPI)소형주금융업증권
003465,유화증권우유화증권우유화증권우유화증권우유화증권우,거래소,종합(KOSPI)금융업증권
191410,육일씨엔에쓰육일씨엔에쓰,코스닥,
008730,율촌화학율촌화학율촌화학율촌화학율촌화학율촌화학,거래소,종합(KOSPI)소형주화학제조업
044960,이-글 벳이-글 벳,코스닥,
008250,이건산업이건산업이건산업이건산업이건산업이건산업,거래소,종합(KOSPI)소형주종이목재제조업
039020,이건창호이건창호,코스닥,
025820,이구산업이구산업이구산업이구산업이구산업이구산업,거래소,종합(KOSPI)소형주철강금속제조업
060230,이그잭스이그잭스,코스닥,
067920,이글루시큐리티이글루시큐리티,코스닥,
214320,이노션이노션이노션이노션이노션,거래소,종합(KOSPI)중형주서비스업
073490,이노와이어리스이노와이어리스,코스닥,
088390,이녹스이녹스,코스닥,
053350,이니텍이니텍,코스닥,
033110,이디이디,코스닥,
041520,이라이콤이라이콤,코스닥,
054210,이랜텍이랜텍,코스닥,
065440,이루온이루온,코스닥,
139480,이마트이마트이마트이마트이마트,거래소,종합(KOSPI)대형주유통업
036260,이매진아시아이매진아시아,코스닥,
115610,이미지스이미지스,코스닥,
217600,이베스트스팩2호이베스트스팩2호,코스닥,
225440,이베스트스팩3호이베스트스팩3호,코스닥,
078020,이베스트투자증권이베스트투자증권,코스닥,
080010,이상네트웍스이상네트웍스,코스닥,
086890,이수앱지스이수앱지스,코스닥,
007660,이수페타시스이수페타시스이수페타시스이수페타시스이수페타시스이수페타시스,거래소,종합(KOSPI)소형주전기전자제조업
005950,이수화학이수화학이수화학이수화학이수화학이수화학,거래소,종합(KOSPI)소형주화학제조업
015020,이스타코이스타코이스타코이스타코이스타코,거래소,종합(KOSPI)소형주서비스업
047560,이스트소프트이스트소프트,코스닥,
900110,이스트아시아홀딩스이스트아시아홀딩스,코스닥,
067010,이씨에스이씨에스,코스닥,
093230,이아이디이아이디이아이디이아이디이아이디,거래소,종합(KOSPI)소형주유통업
223310,이에스브이이에스브이,코스닥,
074610,이엔쓰리이엔쓰리이엔쓰리이엔쓰리이엔쓰리이엔쓰리,거래소,종합(KOSPI)소형주기계제조업
102710,이엔에프테크놀로지이엔에프테크놀로지,코스닥,
094190,이엘케이이엘케이,코스닥,
123570,이엠넷이엠넷,코스닥,
095190,이엠코리아이엠코리아,코스닥,
091120,이엠텍이엠텍,코스닥,
102460,이연제약이연제약이연제약이연제약이연제약이연제약,거래소,종합(KOSPI)중형주의약품제조업
039030,이오테크닉스이오테크닉스,코스닥,
088290,이원컴포텍이원컴포텍,코스닥,
084680,이월드이월드이월드이월드이월드,거래소,종합(KOSPI)소형주서비스업
033600,이젠텍이젠텍,코스닥,
035810,이지바이오이지바이오,코스닥,
090850,이지웰페어이지웰페어,코스닥,
058530,이큐스앤자루이큐스앤자루,코스닥,
092130,이크레더블이크레더블,코스닥,
016250,이테크건설이테크건설,코스닥,
096040,이트론이트론,코스닥,
134060,이퓨쳐이퓨쳐,코스닥,
001840,이화공영이화공영,코스닥,
000760,이화산업이화산업이화산업이화산업이화산업,거래소,종합(KOSPI)소형주유통업
024810,이화전기이화전기,코스닥,
014990,인디에프인디에프인디에프인디에프인디에프인디에프,거래소,종합(KOSPI)소형주섬유의복제조업
041830,인바디인바디,코스닥,
079950,인베니아인베니아,코스닥,
060150,인선이엔티인선이엔티,코스닥,
033230,인성정보인성정보,코스닥,
040850,인슈넷,,
006490,인스코비인스코비인스코비인스코비인스코비,거래소,종합(KOSPI)소형주유통업
037330,인지디스플레인지디스플레,코스닥,
023800,인지컨트롤스인지컨트롤스인지컨트롤스인지컨트롤스인지컨트롤스인지컨트롤스,거래소,종합(KOSPI)소형주운수장비제조업
034590,인천도시가스인천도시가스인천도시가스인천도시가스인천도시가스,거래소,종합(KOSPI)소형주전기가스업
013090,인켈,,
083640,인콘인콘,코스닥,
216050,인크로스인크로스,코스닥,
049070,인탑스인탑스,코스닥,
119610,인터로조인터로조,코스닥,
158310,인터불스인터불스,코스닥,
017250,인터엠인터엠,코스닥,
129260,인터지스인터지스인터지스인터지스인터지스,거래소,종합(KOSPI)소형주운수창고
108790,인터파크인터파크,코스닥,
035080,인터파크홀딩스인터파크홀딩스,코스닥,
051370,인터플렉스인터플렉스,코스닥,
043540,인터하우스,,
064290,인텍플러스인텍플러스,코스닥,
189300,인텔리안테크인텔리안테크,코스닥,
150840,인트로메딕인트로메딕,코스닥,
048530,인트론바이오인트론바이오,코스닥,
023810,인팩인팩인팩인팩인팩인팩,거래소,종합(KOSPI)소형주운수장비제조업
175140,인포마크인포마크,코스닥,
115310,인포바인인포바인,코스닥,
039290,인포뱅크인포뱅크,코스닥,
041020,인프라웨어인프라웨어,코스닥,
071200,인피니트헬스케어인피니트헬스케어,코스닥,
101930,인화정공인화정공,코스닥,
078940,일경산업개발일경산업개발,코스닥,
249420,일동제약일동제약일동제약일동제약일동제약,거래소,종합(KOSPI)의약품제조업
000230,일동홀딩스일동홀딩스일동홀딩스일동홀딩스일동홀딩스일동홀딩스,거래소,종합(KOSPI)중형주의약품제조업
013360,일성건설일성건설일성건설일성건설일성건설,거래소,종합(KOSPI)소형주건설업
013367,일성건설2우B일성건설2우B일성건설2우B일성건설2우B,거래소,종합(KOSPI)건설업
003120,일성신약일성신약일성신약일성신약일성신약일성신약,거래소,종합(KOSPI)소형주의약품제조업
068330,일신바이오일신바이오,코스닥,
003200,일신방직일신방직일신방직일신방직일신방직일신방직,거래소,종합(KOSPI)중형주섬유의복제조업
007110,일신석재일신석재일신석재일신석재일신석재,거래소,종합(KOSPI)소형주유통업
058450,일야일야,코스닥,
007570,일양약품일양약품일양약품일양약품일양약품일양약품,거래소,종합(KOSPI)중형주의약품제조업
007575,일양약품우일양약품우일양약품우일양약품우일양약품우,거래소,종합(KOSPI)의약품제조업
008500,일정실업일정실업일정실업일정실업일정실업일정실업,거래소,종합(KOSPI)소형주섬유의복제조업
019540,일지테크일지테크,코스닥,
081000,일진다이아일진다이아일진다이아일진다이아일진다이아일진다이아,거래소,종합(KOSPI)소형주화학제조업
020760,일진디스플일진디스플일진디스플일진디스플일진디스플일진디스플,거래소,종합(KOSPI)소형주전기전자제조업
020150,일진머티리얼즈일진머티리얼즈일진머티리얼즈일진머티리얼즈일진머티리얼즈일진머티리얼즈,거래소,종합(KOSPI)중형주전기전자제조업
103590,일진전기일진전기일진전기일진전기일진전기일진전기,거래소,종합(KOSPI)소형주전기전자제조업
094820,일진파워일진파워,코스닥,
015860,일진홀딩스일진홀딩스일진홀딩스일진홀딩스일진홀딩스,거래소,종합(KOSPI)중형주서비스업
001590,일화모직공업,,
226320,잇츠스킨잇츠스킨잇츠스킨잇츠스킨,거래소,종합(KOSPI)유통업
950140,잉글우드랩(Reg.S)잉글우드랩(Reg.S),코스닥,
049550,잉크테크잉크테크,코스닥,
043910,자연과환경자연과환경,코스닥,
046840,자유투어,,
234920,자이글자이글,코스닥,
140310,자일대우자판,,
033240,자화전자자화전자자화전자자화전자자화전자자화전자,거래소,종합(KOSPI)소형주전기전자제조업
174880,장원테크장원테크,코스닥,
049630,재영솔루텍재영솔루텍,코스닥,
000950,전방전방전방전방전방전방,거래소,종합(KOSPI)소형주섬유의복제조업
065530,전파기지국전파기지국,코스닥,
208140,정다운정다운,코스닥,
022220,정산애강정산애강,코스닥,
040420,정상제이엘에스정상제이엘에스,코스닥,
045510,정원엔시스정원엔시스,코스닥,
065620,제낙스제낙스,코스닥,
217190,제너셈제너셈,코스닥,
095700,제넥신제넥신,코스닥,
187420,제노포커스제노포커스,코스닥,
123330,제닉제닉,코스닥,
159580,제로투세븐제로투세븐,코스닥,
147830,제룡산업제룡산업,코스닥,
033100,제룡전기제룡전기,코스닥,
019570,제미니투자제미니투자,코스닥,
079370,제우스제우스,코스닥,
054950,제이브이엠제이브이엠,코스닥,
096690,제이스테판제이스테판,코스닥,
090470,제이스텍제이스텍,코스닥,
137950,제이씨케미칼제이씨케미칼,코스닥,
033320,제이씨현시스템제이씨현시스템,코스닥,
194370,제이에스코퍼레이션제이에스코퍼레이션제이에스코퍼레이션제이에스코퍼레이션,거래소,종합(KOSPI)제조업
026040,제이에스티나제이에스티나,코스닥,
126880,제이엔케이히터제이엔케이히터,코스닥,
033050,제이엠아이제이엠아이,코스닥,
094970,제이엠티제이엠티,코스닥,
058420,제이웨이제이웨이,코스닥,
025620,제이준제이준제이준제이준제이준,거래소,종합(KOSPI)소형주제조업
036420,제이콘텐트리제이콘텐트리,코스닥,
089790,제이티제이티,코스닥,
030000,제일기획제일기획제일기획제일기획제일기획,거래소,종합(KOSPI)대형주서비스업
052670,제일바이오제일바이오,코스닥,
002620,제일약품제일약품제일약품제일약품제일약품제일약품,거래소,종합(KOSPI)중형주의약품제조업
001560,제일연마제일연마제일연마제일연마제일연마제일연마,거래소,종합(KOSPI)소형주비금속광물제조업
023440,제일제강제일제강,코스닥,
044590,제일테크,,
038010,제일테크노스제일테크노스,코스닥,
033480,제주국제컨벤,,
080220,제주반도체제주반도체,코스닥,
006220,제주은행제주은행제주은행제주은행제주은행제주은행,거래소,종합(KOSPI)소형주금융업은행
089590,제주항공제주항공제주항공제주항공제주항공,거래소,종합(KOSPI)중형주운수창고
082270,젬백스젬백스,코스닥,
041590,젬백스테크놀러지젬백스테크놀러지,코스닥,
044060,조광ILI조광ILI,코스닥,
004910,조광페인트조광페인트조광페인트조광페인트조광페인트조광페인트,거래소,종합(KOSPI)소형주화학제조업
004700,조광피혁조광피혁조광피혁조광피혁조광피혁,거래소,종합(KOSPI)소형주제조업
001550,조비조비조비조비조비조비,거래소,종합(KOSPI)소형주화학제조업
000480,조선내화조선내화조선내화조선내화조선내화조선내화,거래소,종합(KOSPI)중형주비금속광물제조업
120030,조선선재조선선재조선선재조선선재조선선재조선선재,거래소,종합(KOSPI)소형주기계제조업
034940,조아제약조아제약,코스닥,
101730,조이맥스조이맥스,코스닥,
067000,조이시티조이시티,코스닥,
018470,조일알미늄조일알미늄조일알미늄조일알미늄조일알미늄조일알미늄,거래소,종합(KOSPI)소형주철강금속제조업
002600,조흥조흥조흥조흥조흥조흥,거래소,종합(KOSPI)소형주음식료업제조업
185750,종근당종근당종근당종근당종근당종근당,거래소,종합(KOSPI)중형주의약품제조업
063160,종근당바이오종근당바이오종근당바이오종근당바이오종근당바이오종근당바이오,거래소,종합(KOSPI)소형주의약품제조업
001630,종근당홀딩스종근당홀딩스종근당홀딩스종근당홀딩스종근당홀딩스,거래소,종합(KOSPI)중형주서비스업
033340,좋은사람들좋은사람들,코스닥,
036930,주성엔지니어링주성엔지니어링,코스닥,
044380,주연테크주연테크주연테크주연테크주연테크주연테크,거래소,종합(KOSPI)소형주전기전자제조업
900050,중국원양자원중국원양자원중국원양자원,거래소,종합(KOSPI)
189390,중부트레이딩,,
072020,중앙백신중앙백신,코스닥,
000440,중앙에너비스중앙에너비스,코스닥,
054180,중앙오션중앙오션,코스닥,
013890,지누스,,
155960,지디지디,코스닥,
208350,지란지교시큐리티지란지교시큐리티,코스닥,
114570,지스마트글로벌지스마트글로벌,코스닥,
051160,지어소프트지어소프트,코스닥,
037640,지에스엔텍,,
166220,지에스엘제약,,
053050,지에스이지에스이,코스닥,
119850,지엔씨에너지지엔씨에너지,코스닥,
065060,지엔코지엔코,코스닥,
204840,지엘팜텍지엘팜텍,코스닥,
013870,지엠비코리아지엠비코리아지엠비코리아지엠비코리아지엠비코리아지엠비코리아,거래소,종합(KOSPI)소형주운수장비제조업
018290,지엠피지엠피,코스닥,
071320,지역난방공사지역난방공사지역난방공사지역난방공사지역난방공사,거래소,종합(KOSPI)중형주전기가스업
033030,지오엠씨,,
010580,지코지코지코지코지코지코,거래소,종합(KOSPI)소형주운수장비제조업
035000,지투알지투알지투알지투알지투알,거래소,종합(KOSPI)소형주서비스업
115450,지트리비앤티지트리비앤티,코스닥,
088790,진도진도진도진도진도,거래소,종합(KOSPI)소형주유통업
018120,진로발효진로발효,코스닥,
109820,진매트릭스진매트릭스,코스닥,
086060,진바이오텍진바이오텍,코스닥,
036890,진성티이씨진성티이씨,코스닥,
003780,진양산업진양산업진양산업진양산업진양산업진양산업,거래소,종합(KOSPI)소형주화학제조업
007370,진양제약진양제약,코스닥,
010640,진양폴리진양폴리진양폴리진양폴리진양폴리진양폴리,거래소,종합(KOSPI)소형주화학제조업
100250,진양홀딩스진양홀딩스진양홀딩스진양홀딩스진양홀딩스,거래소,종합(KOSPI)소형주서비스업
051630,진양화학진양화학진양화학진양화학진양화학진양화학,거래소,종합(KOSPI)소형주화학제조업
011000,진원생명과학진원생명과학진원생명과학진원생명과학진원생명과학,거래소,종합(KOSPI)소형주유통업
002780,진흥기업진흥기업진흥기업진흥기업진흥기업,거래소,종합(KOSPI)중형주건설업
002787,진흥기업2우B진흥기업2우B진흥기업2우B진흥기업2우B,거래소,종합(KOSPI)건설업
002785,진흥기업우B진흥기업우B진흥기업우B진흥기업우B,거래소,종합(KOSPI)건설업
085660,차바이오텍차바이오텍,코스닥,
900040,차이나그레이트차이나그레이트,코스닥,
900090,차이나하오란차이나하오란,코스닥,
009310,참엔지니어링참엔지니어링참엔지니어링참엔지니어링참엔지니어링참엔지니어링,거래소,종합(KOSPI)소형주기계제조업
094850,참좋은레져참좋은레져,코스닥,
004650,창해에탄올창해에탄올,코스닥,
111820,처음앤씨처음앤씨,코스닥,
000650,천일고속천일고속천일고속천일고속천일고속,거래소,종합(KOSPI)소형주운수창고
001490,천지산업,,
096240,청담러닝청담러닝,코스닥,
013720,청보산업청보산업,코스닥,
012600,청호컴넷청호컴넷청호컴넷청호컴넷청호컴넷청호컴넷,거래소,종합(KOSPI)소형주기계제조업
033250,체시스체시스체시스체시스체시스체시스,거래소,종합(KOSPI)소형주운수장비제조업
047820,초록뱀초록뱀,코스닥,
094360,칩스앤미디어칩스앤미디어,코스닥,
016920,카스카스,코스닥,
035720,카카오카카오,코스닥,
006380,카프로카프로카프로카프로카프로카프로,거래소,종합(KOSPI)소형주화학제조업
071850,캐스텍코리아캐스텍코리아,코스닥,
066410,캔들미디어캔들미디어,코스닥,
050110,캠시스캠시스,코스닥,
078340,컴투스컴투스,코스닥,
214370,케어젠케어젠,코스닥,
087800,케이디비생명,,
115410,케이디이노,,
221980,케이디켐케이디켐,코스닥,
043290,케이맥케이맥,코스닥,
250930,케이비제10호스팩케이비제10호스팩,코스닥,
222390,케이비제8호스팩케이비제8호스팩,코스닥,
232270,케이비제9호스팩케이비제9호스팩,코스닥,
021960,케이비캐피탈케이비캐피탈케이비캐피탈케이비캐피탈케이비캐피탈,거래소,종합(KOSPI)중형주금융업
192250,케이사인케이사인,코스닥,
115500,케이씨에스케이씨에스,코스닥,
029460,케이씨텍케이씨텍케이씨텍케이씨텍케이씨텍케이씨텍,거래소,종합(KOSPI)중형주의료정밀제조업
089150,케이씨티케이씨티,코스닥,
025880,케이씨피드케이씨피드,코스닥,
093320,케이아이엔엑스케이아이엔엑스,코스닥,
040100,케이아이티,,
065940,케이에스씨비케이에스씨비,코스닥,
073010,케이에스피케이에스피,코스닥,
105330,케이엔더블유케이엔더블유,코스닥,
068150,케이엔씨글로벌케이엔씨글로벌,코스닥,
039420,케이엘넷케이엘넷,코스닥,
083550,케이엠케이엠,코스닥,
032500,케이엠더블유케이엠더블유,코스닥,
145270,케이탑리츠케이탑리츠케이탑리츠케이탑리츠,거래소,종합(KOSPI)서비스업
204650,케이티비스팩1호케이티비스팩1호,코스닥,
214150,케이티비스팩2호케이티비스팩2호,코스닥,
058860,케이티스케이티스케이티스케이티스케이티스,거래소,종합(KOSPI)소형주서비스업
031690,케이티파워텔,,
064820,케이프케이프,코스닥,
024880,케이피에프케이피에프,코스닥,
042040,케이피엠테크케이피엠테크,코스닥,
054410,케이피티케이피티,코스닥,
089010,켐트로닉스켐트로닉스,코스닥,
052400,코나아이코나아이,코스닥,
094860,코닉글로리코닉글로리,코스닥,
046070,코다코코다코,코스닥,
047770,코데즈컴바인코데즈컴바인,코스닥,
080530,코디에스코디에스,코스닥,
224060,코디엠코디엠,코스닥,
900140,코라오홀딩스코라오홀딩스코라오홀딩스,거래소,종합(KOSPI)
078650,코렌코렌,코스닥,
104540,코렌텍코렌텍,코스닥,
033430,코리드코리드,코스닥,
090970,코리아01호코리아01호코리아01호코리아01호코리아01호,거래소,종합(KOSPI)소형주서비스업
090980,코리아02호코리아02호코리아02호코리아02호코리아02호,거래소,종합(KOSPI)소형주서비스업
090990,코리아03호코리아03호코리아03호코리아03호코리아03호,거래소,종합(KOSPI)소형주서비스업
091000,코리아04호코리아04호코리아04호코리아04호코리아04호,거래소,종합(KOSPI)소형주서비스업
040470,코리아2000,,
027050,코리아나코리아나,코스닥,
020920,코리아로터리,,
007815,코리아써우코리아써우코리아써우코리아써우코리아써우,거래소,종합(KOSPI)전기전자제조업
007810,코리아써키트코리아써키트코리아써키트코리아써키트코리아써키트코리아써키트,거래소,종합(KOSPI)소형주전기전자제조업
00781K,코리아써키트2우B코리아써키트2우B코리아써키트2우B코리아써키트2우B코리아써키트2우B,거래소,종합(KOSPI)전기전자제조업
101670,코리아에스이코리아에스이,코스닥,
123410,코리아에프티코리아에프티,코스닥,
152330,코리아오토글라스코리아오토글라스코리아오토글라스코리아오토글라스코리아오토글라스,거래소,종합(KOSPI)비금속광물제조업
003690,코리안리코리안리코리안리코리안리코리안리코리안리,거래소,종합(KOSPI)중형주금융업보험
036690,코맥스코맥스,코스닥,
049430,코메론코메론,코스닥,
041960,코미팜코미팜,코스닥,
009730,코센코센,코스닥,
